chapter,dialogue,speaker,receiver
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Evelyn Howard
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Lawrence Cavendish
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Annie
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Mary Cavendish
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Arthur Hastings
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Inspector Japp
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Superintendent Summerhaye
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Alfred Inglethorp
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Cynthia Murdoch
12,"“Throughout the case, there have been evidences that the tragedy was intended to take place on Monday evening. On that day, Mrs. Inglethorp’s bell wire was neatly cut, and on Monday evening Mademoiselle Cynthia was spending the night with friends, so that Mrs. Inglethorp would have been quite alone in the right wing, completely shut off from help of any kind, and would have died, in all probability, before medical aid could have been summoned. But in her hurry to be in time for the village entertainment Mrs. Inglethorp forgot to take her medicine, and the next day she lunched away from home, so that the last—and fatal—dose was actually taken twenty-four hours later than had been anticipated by the murderer; and it is owing to that delay that the final proof—the last link of the chain—is now in my hands.”",Hercule Poirot,Dorcas
12,"“Throughout the case, there have been evidences that the tragedy was intended to take place on Monday evening. On that day, Mrs. Inglethorp’s bell wire was neatly cut, and on Monday evening Mademoiselle Cynthia was spending the night with friends, so that Mrs. Inglethorp would have been quite alone in the right wing, completely shut off from help of any kind, and would have died, in all probability, before medical aid could have been summoned. But in her hurry to be in time for the village entertainment Mrs. Inglethorp forgot to take her medicine, and the next day she lunched away from home, so that the last—and fatal—dose was actually taken twenty-four hours later than had been anticipated by the murderer; and it is owing to that delay that the final proof—the last link of the chain—is now in my hands.”",Hercule Poirot,Evelyn Howard
12,"“Throughout the case, there have been evidences that the tragedy was intended to take place on Monday evening. On that day, Mrs. Inglethorp’s bell wire was neatly cut, and on Monday evening Mademoiselle Cynthia was spending the night with friends, so that Mrs. Inglethorp would have been quite alone in the right wing, completely shut off from help of any kind, and would have died, in all probability, before medical aid could have been summoned. But in her hurry to be in time for the village entertainment Mrs. Inglethorp forgot to take her medicine, and the next day she lunched away from home, so that the last—and fatal—dose was actually taken twenty-four hours later than had been anticipated by the murderer; and it is owing to that delay that the final proof—the last link of the chain—is now in my hands.”",Hercule Poirot,Lawrence Cavendish
